"","(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","Dry.or.Fleshy.Fruit","GLOBAL_SLOPE_10MIN","main_habitat","Mean.Corolla.Diameter","Mean.Seed.Length","Mean.Seed.Number.per.Fruit","meancarbon","meanpH","meanwatercap","Most.Common.Life.Form","df","logLik","AICc","delta","weight","rsqs"
"10321",-17.1670368241656,NA,NA,NA,NA,"+",NA,"+",NA,NA,NA,NA,3.12277396718857,NA,"+",6,-385.371492299751,783.126546243337,22.1933887256613,1.85550242673745e-07,0.062
"12548",34.0987982542165,0.811549817108513,-7.30785712207809,NA,NA,NA,NA,NA,NA,0.101724002798472,NA,NA,NA,-0.234316263337226,"+",7,-384.30753620588,783.128833879649,22.1956763619737,1.85338128270565e-07,0.071
"8292",30.231060575129,0.834766614274523,-6.74692625166358,NA,NA,NA,-0.131116557155244,"+",NA,NA,NA,NA,NA,NA,"+",7,-384.307677774081,783.129117016052,22.1959594983763,1.8531189214226e-07,0.071
"12975",95.6291525022848,NA,-16.7258322241467,0.361192633303859,0.374036590627028,NA,-0.105897320697501,NA,0.0556198022513005,NA,0.0560660502266003,NA,NA,-3.28700311750548,"+",10,-381.053560053629,783.130375921211,22.1972184035354,1.85195283797288e-07,0.097
"9858",-10.068002469808,1.14478061032825,NA,NA,NA,NA,NA,NA,0.0777801340914744,NA,0.0813437078555981,0.105203418340891,NA,NA,"+",7,-384.308876432544,783.131514332978,22.1983568153029,1.85089899547626e-07,0.071
"8818",-9.70138235726547,1.12126993286468,NA,NA,NA,"+",-0.172608680456821,"+",NA,NA,0.125732582777151,NA,NA,NA,"+",8,-383.235548355925,783.134691181895,22.2015336642198,1.84796131600031e-07,0.08
"8719",54.4328205768029,NA,-11.9238006117523,0.188199307409028,1.48384230605276,NA,NA,NA,NA,NA,0.0447300539216395,NA,NA,NA,"+",7,-384.311087561376,783.135936590641,22.2027790729655,1.84681094061702e-07,0.071
"4606",-11.3836623577873,1.80869113950692,NA,0.575076123184359,-0.303301384609746,"+",-0.182594979406965,"+",0.156786310066112,0.0610722885803015,NA,NA,NA,-0.675555339214512,NA,11,-379.952580506052,783.138805871917,22.2056483542412,1.84416333023002e-07,0.106
"8773",-6.03312474034433,NA,NA,0.278312954629356,NA,NA,NA,"+",NA,NA,0.0323486059209931,NA,NA,NA,"+",6,-385.378547541243,783.140656726322,22.2074992086464,1.84245748075975e-07,0.062
"8372",33.8610011390554,0.828162578715731,-7.43952118995754,NA,NA,"+",-0.12170124961615,NA,0.100734179656519,NA,NA,NA,NA,NA,"+",8,-383.24115035605,783.145895182146,22.2127376644706,1.8376379791411e-07,0.08
"9476",28.0994473907094,0.884401083108635,-6.43524059607209,NA,NA,NA,NA,NA,NA,0.0994898842284492,NA,0.0258895711430285,NA,NA,"+",7,-384.316391410209,783.146544288307,22.2133867706317,1.83704166484712e-07,0.071
"8759",59.582640729641,NA,-11.5344636956542,0.206075692188734,NA,"+",-0.277758532194173,NA,NA,NA,0.0687067438256184,NA,NA,NA,"+",8,-383.242196673185,783.147987816417,22.2148302987412,1.83571623258861e-07,0.08
"11034",-24.4732212052894,0.754142871328648,NA,NA,1.34072366096172,"+",NA,NA,NA,0.144577207722855,0.136359136391974,NA,2.2708265147955,NA,"+",9,-382.158189248906,783.149711831144,22.2165543134688,1.83413451350293e-07,0.089
"8516",29.409920693499,0.865333775355879,-6.6348189022298,NA,NA,NA,NA,"+",NA,0.100608149503576,NA,NA,NA,NA,"+",7,-384.320204523139,783.154170514168,22.2210129964919,1.83005015569997e-07,0.071
"8882",-9.55895517588295,1.05631951644863,NA,NA,NA,"+",-0.139025380971116,NA,0.0603932290893267,NA,0.114422521608322,NA,NA,NA,"+",8,-383.246555056074,783.156704582193,22.2235470645176,1.82773288824589e-07,0.08
"4990",-11.0601933517266,1.80290409042069,NA,0.550837165639305,-0.310318552271732,"+",-0.217774987513968,"+",NA,0.144501044636483,0.105755078357025,NA,NA,-0.751760265504991,NA,11,-379.962752125527,783.159149110868,22.2259915931925,1.82550028021473e-07,0.106
"5998",-13.4577715931603,1.71463255150269,NA,0.622058790894071,-0.0607826546057577,NA,-0.128677776790296,"+",NA,0.154298067022917,0.0971988579535715,-0.376628150703835,NA,0.200720659123597,NA,11,-379.963162755407,783.159970370628,22.2268128529525,1.82475082913769e-07,0.106
"10515",24.7367124717035,NA,-7.04290074456179,NA,NA,"+",NA,NA,NA,0.117282244570942,NA,NA,2.6039130433547,NA,"+",7,-384.323618474462,783.160998416814,22.2278408991383,1.82381310609906e-07,0.071
"12365",-0.314168626822022,NA,NA,0.376777246282664,-0.109894542484549,NA,NA,"+",NA,NA,NA,NA,NA,-1.97267493490154,"+",7,-384.325976474291,783.165714416473,22.2325568987972,1.81951762147228e-07,0.071
"13167",99.0086777714894,NA,-17.0386879162809,0.43337759933131,0.00561695464527365,NA,-0.0686641507457671,"+",NA,0.0622120256203507,0.0623397084684689,NA,NA,-3.32727786013059,"+",11,-379.966259449656,783.166163759124,22.2330062414487,1.81910887395462e-07,0.106
"8269",-8.13329507327951,NA,NA,0.283463590482566,0.415693361215878,NA,NA,"+",NA,NA,NA,NA,NA,NA,"+",6,-385.394302454933,783.172166553702,22.2390090360268,1.81365719093775e-07,0.062
"13823",101.180514203192,NA,-17.9805533529312,0.555603561530522,0.170510189695164,"+",0.0632143444765306,"+",0.0691063707903264,0.0371125767708858,NA,-0.602076526245296,NA,-1.89990643773942,"+",13,-377.728654466504,783.174290065084,22.2411325474083,1.81173255202321e-07,0.124
"10387",26.6891628346099,NA,-7.29496896023839,NA,NA,"+",NA,NA,0.10594432040564,NA,NA,NA,2.45172606496847,NA,"+",7,-384.332248715951,783.178258899792,22.2451013821162,1.80814088336965e-07,0.071
"8762",-12.7219577861101,1.06387579655706,NA,NA,0.622936009819258,"+",-0.107192662811046,NA,NA,NA,0.123843065316204,NA,NA,NA,"+",8,-383.259363696401,783.182321862848,22.2491643451721,1.80447140706384e-07,0.08
"9506",-10.5303296861991,1.1812568399377,NA,NA,NA,NA,-0.184773057407407,NA,NA,0.0868221626965962,NA,0.238875512347631,NA,NA,"+",7,-384.336411143593,783.186583755077,22.2534262374011,1.800630269812e-07,0.071
"1551",78.6081178355666,NA,-14.9037954931004,0.483164680766556,0.436933520512121,NA,NA,NA,NA,NA,0.0792007384290566,-0.758628772708699,NA,NA,NA,7,-384.339895558926,783.193552585742,22.2603950680668,1.79436704426748e-07,0.071
"9354",-16.1219439880219,1.18164503146205,NA,NA,1.11098915879888,NA,NA,NA,0.0966727803293944,NA,NA,0.181635136086665,NA,NA,"+",7,-384.340498897136,783.194759262161,22.2616017444856,1.79328476059241e-07,0.071
"10388",21.7752541840419,0.695549993439515,-6.02162637757113,NA,NA,"+",NA,NA,0.110037404422982,NA,NA,NA,1.1532983512213,NA,"+",8,-383.26635864811,783.196311766266,22.2631542485907,1.79189325976373e-07,0.08
"6911",-23.4252283168637,NA,-2.85643184487229,0.548161829797544,1.31097524275518,"+",-0.187678129684469,"+",0.147168689243911,NA,0.0659151435389539,NA,6.67535072122875,-0.515198063559701,NA,12,-378.866190357442,783.197169447278,22.2640119296024,1.7911249880966e-07,0.115
"12324",29.0446370340147,0.814017418804599,-6.62707552077278,NA,NA,NA,-0.125892946523217,NA,NA,NA,NA,NA,NA,0.202918381031386,"+",7,-384.34189290078,783.197547269449,22.2643897517735,1.79078665668901e-07,0.071
"8127",-11.6965297141234,NA,-4.64716820851947,0.59438188557781,1.29333618838333,"+",-0.113001503776088,NA,0.0891597436679112,0.154804650032427,0.0931791105203783,-0.367770863670249,6.14383214212394,0.0836628460641222,NA,13,-377.742355501596,783.201692135267,22.2685346175912,1.78707921452848e-07,0.123
"13039",98.4497251644723,NA,-16.9714964867194,0.439041074076021,0.0183911379524241,NA,-0.0635951503931007,"+",0.0532793976153589,NA,0.0482132751999915,NA,NA,-3.29639971010896,"+",11,-379.984426080188,783.20249702019,22.2693395025141,1.78636016266879e-07,0.106
"4095",-10.4789845212508,NA,-4.78943954782781,0.59527801575188,1.27720959399526,"+",-0.111819892613652,"+",0.0891301697399451,0.154785922861269,0.0932783556180909,-0.362227684505703,6.1152129951642,NA,NA,13,-377.743606813069,783.204194758213,22.2710372405375,1.78484442030736e-07,0.123
"13263",99.8450751097481,NA,-17.2970299786846,0.43489633727,0.184823956330935,NA,NA,"+",0.0383844141664914,0.045630134449488,0.051324154183198,NA,NA,-3.43766828449814,"+",11,-379.987888582003,783.209422023818,22.2762645061426,1.78018558327963e-07,0.106
"1495",84.6717741174164,NA,-15.6924236827213,0.528973879900057,NA,"+",NA,"+",0.131362942582652,0.0769246335926608,NA,-0.743507679123394,NA,NA,NA,9,-382.188089414134,783.209512161602,22.2763546439265,1.78010535409586e-07,0.088
"1255",80.845289577983,NA,-15.0146039703305,0.538437133174563,NA,NA,0.0287699952744677,"+",0.159875046217384,NA,NA,-0.715467725379422,NA,NA,NA,8,-383.274066646573,783.211727763192,22.2785702455169,1.77813444385861e-07,0.08
"8517",-6.00669724330722,NA,NA,0.283330914846982,NA,NA,NA,"+",NA,0.0325409760172201,NA,NA,NA,NA,"+",6,-385.416687124674,783.216935893183,22.2837783755073,1.77351008986901e-07,0.062
"6078",-14.103747251985,1.7657483510978,NA,0.608130776633965,-0.0303917948342267,"+",-0.133469858650905,NA,0.120794960737595,0.0997086827492376,0.0888381502829296,-0.427625518927635,NA,0.298267048846739,NA,12,-378.877280850595,783.219350433585,22.2861929159093,1.77137027591303e-07,0.115
"10330",-26.0191862459585,0.764779085015368,NA,NA,1.66865379741224,"+",NA,"+",NA,NA,NA,NA,2.38088888064378,NA,"+",8,-383.278718431825,783.221031333695,22.2878738160198,1.76988215310082e-07,0.079
"1567",82.5986460402637,NA,-15.5408729506258,0.477658765618937,0.374238385125781,"+",NA,NA,NA,NA,0.0960421895409694,-0.809985393982363,NA,NA,NA,8,-383.279246906624,783.222088283295,22.2889307656193,1.76894706209216e-07,0.079
"11802",-29.6810453650092,0.869122761097799,NA,NA,1.80485954088322,"+",NA,NA,NA,NA,0.112250310511239,0.247350663690529,2.68230216852054,NA,"+",9,-382.194729111788,783.22279155691,22.2896340392346,1.76832514454532e-07,0.088
"11268",10.3985926801895,0.785022649230878,-4.18210354384733,NA,NA,NA,NA,NA,NA,NA,NA,0.127531883273571,1.26046470671533,NA,"+",7,-384.356127708467,783.226016884823,22.2928593671479,1.76547572851383e-07,0.071
"14370",-17.6380643130727,0.799352543811701,NA,NA,NA,NA,-0.160597336694014,NA,NA,NA,NA,NA,1.56490506439456,1.2096522698131,"+",7,-384.358362908426,783.230487284742,22.2973297670665,1.76153394421654e-07,0.071
"1231",80.5332938944351,NA,-14.9539539765348,0.535186808322509,-0.0177853656144202,NA,NA,"+",0.158871879767942,NA,NA,-0.69814062725777,NA,NA,NA,8,-383.285296657303,783.234187784651,22.3010302669758,1.75827767949692e-07,0.079
"8898",-9.48683951356344,1.10041202696393,NA,NA,NA,NA,NA,"+",0.0775321247140592,NA,0.0874366271313092,NA,NA,NA,"+",7,-384.362263518105,783.2382885041,22.3051309864247,1.75467627111147e-07,0.071
"8111",-14.9540671402252,NA,-4.11351727714688,0.599805789965249,1.36793514679749,NA,-0.104915406067507,NA,0.096946322068317,0.151312060370736,0.074243678482976,-0.322945727339905,6.09681128763578,0.0851693736211985,NA,12,-378.886767291962,783.238323316319,22.3051657986437,1.75464572929003e-07,0.115
"4079",-14.4208897968272,NA,-4.18239261397213,0.599199265197596,1.37295044450096,NA,-0.105459162340282,"+",0.0969779517933485,0.15156933492064,0.0746982040628011,-0.316198586736983,6.1096678254643,NA,NA,12,-378.886898078017,783.238584888427,22.3054273707519,1.75441626110467e-07,0.115
"12930",-10.6434337778907,1.09319320965049,NA,NA,NA,NA,NA,NA,0.0778761687530552,NA,0.08398136446176,NA,NA,0.416734387345207,"+",7,-384.363793666447,783.241348800784,22.3081912831087,1.75199340923627e-07,0.071
"14466",-16.6247035493079,0.828131271873905,NA,NA,NA,NA,NA,NA,0.112042953841651,NA,NA,NA,1.52235995836162,0.81501671482385,"+",7,-384.366052616579,783.245866701048,22.3127091833728,1.74804021021391e-07,0.071
"10021",-4.46439603435072,NA,NA,0.410316181962256,NA,NA,-0.0652325617424756,NA,NA,0.0611486355731174,0.067791058282896,-0.616216070043942,NA,NA,"+",8,-383.293745075396,783.251084620839,22.3179271031632,1.74348558740785e-07,0.079
"9893",-4.51864217187377,NA,NA,0.415796444894484,NA,NA,-0.0607068697120645,NA,0.0569295707491876,NA,0.0531042794459812,-0.610238461312329,NA,NA,"+",8,-383.295748591691,783.255091653428,22.321934135752,1.73999598253184e-07,0.079
"1591",82.8316000628684,NA,-15.251052810292,0.477099737428397,NA,"+",-0.0415433426132761,NA,NA,NA,0.0969037351852725,-0.796918143607194,NA,NA,NA,8,-383.297273280042,783.258141030131,22.324983512455,1.73734505236038e-07,0.079
"5488",30.5850394856532,1.39978101863902,-7.28356548705166,0.644746041468485,0.0523209346088347,NA,-0.0600189514230464,"+",NA,0.141862711708519,NA,-0.418506869925773,NA,-0.381329513195404,NA,11,-380.012587850297,783.258820560408,22.325663042732,1.73675486334653e-07,0.106
"1575",78.9347193832687,NA,-14.5713248924667,0.483338116521728,NA,NA,-0.0404359686351999,NA,NA,NA,0.0796813454732309,-0.748229453567386,NA,NA,NA,7,-384.374247961465,783.26225739082,22.3290998731439,1.73377296018796e-07,0.071
"8858",-14.6035985210936,1.09757256668198,NA,NA,0.953286125570437,"+",NA,NA,0.0628640920601598,NA,0.106485701202852,NA,NA,NA,"+",8,-383.299940168012,783.26347480607,22.3303172883942,1.73271792050477e-07,0.079
"14594",-16.8978429110564,0.806353694587793,NA,NA,NA,NA,NA,NA,NA,0.120795222229695,NA,NA,1.67654221140588,0.758363619155909,"+",7,-384.375248502167,783.264258472223,22.3311009545479,1.73203911730815e-07,0.07
"10516",19.9756599103174,0.680855059164218,-5.79704348899174,NA,NA,"+",NA,NA,NA,0.114547207759404,NA,NA,1.32449034812346,NA,"+",8,-383.302105700973,783.267805871993,22.3346483543173,1.72896972262265e-07,0.079
"10117",-4.36360494022608,NA,NA,0.417870309445697,NA,NA,NA,NA,0.0441919023021954,0.044019297562114,0.0561513440572424,-0.654306126489224,NA,NA,"+",8,-383.303940905761,783.271476281568,22.3383187638924,1.72579961889468e-07,0.079
"13957",-3.37344373330076,NA,NA,0.425004669157151,NA,NA,NA,NA,0.0588166669891043,NA,0.0504131140597588,-0.602543367059046,NA,-0.421147707331,"+",8,-383.310841523246,783.285277516538,22.3521199988628,1.71393153152921e-07,0.079
"8794",-15.9396018531116,1.16760236403158,NA,NA,1.18306929564384,"+",NA,"+",NA,NA,0.116387231963504,NA,NA,NA,"+",8,-383.311584699223,783.286763868492,22.3536063508164,1.71265825198305e-07,0.079
"13525",-3.96399771166398,NA,NA,0.469267580777745,NA,"+",NA,"+",0.0675593196791725,NA,NA,-0.55301986955495,NA,-0.37476091758557,"+",9,-382.227202404885,783.287738143103,22.3545806254276,1.71182415543306e-07,0.088
"12301",-2.20040520858166,NA,NA,0.296181054162036,0.392628365467908,NA,NA,NA,NA,NA,NA,NA,NA,-2.04821956380556,"+",6,-385.452492706061,783.288547055958,22.3553895382828,1.711131937146e-07,0.062
"14339",39.127722957391,NA,-8.68558276370528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76898165833602,-0.530323216136798,"+",6,-385.452736544889,783.289034733613,22.3558772159372,1.71071474760682e-07,0.062
"12826",-17.5066863346004,1.1580578422601,NA,NA,1.18108907854386,"+",NA,NA,NA,NA,0.111762737934264,NA,NA,0.568182801662975,"+",8,-383.313145251259,783.289884972565,22.3567274548893,1.70998764401353e-07,0.079
"8567",62.1470800714159,NA,-12.0534952403355,0.295933931240869,NA,"+",-0.191244342098273,"+",NA,0.0388846384286226,NA,NA,NA,NA,"+",9,-382.228791353599,783.290916040532,22.3577585228561,1.70910631446905e-07,0.088
"8500",33.6469013468333,0.833882086108383,-7.38804023507393,NA,NA,"+",-0.128538343670134,NA,NA,0.0953437563497445,NA,NA,NA,NA,"+",8,-383.313830043027,783.291254556101,22.3580970384251,1.70881705940085e-07,0.079
"14085",-3.26331958314731,NA,NA,0.420030718856273,NA,NA,NA,NA,NA,0.0617093002919764,0.0652529736952053,-0.609629757234817,NA,-0.438514004850667,"+",8,-383.31405666967,783.291707809386,22.3585502917106,1.70842983980639e-07,0.079
"9754",-16.2234811299546,1.18843167974892,NA,NA,1.14475960081478,"+",NA,NA,NA,NA,0.110076040059736,0.102994325434449,NA,NA,"+",8,-383.314407683574,783.292409837194,22.3592523195183,1.70783026241499e-07,0.079
"14858",-29.4854062350241,0.821002804008928,NA,NA,1.77209242265723,NA,NA,NA,NA,NA,0.102981561635203,NA,2.14703317570599,1.19867693958328,"+",8,-383.317790529302,783.29917552865,22.3660180109745,1.70206269699967e-07,0.079
"10434",-14.477678779928,0.823776880222609,NA,NA,NA,NA,NA,"+",0.113364174030412,NA,NA,NA,1.57263694594428,NA,"+",7,-384.394519044916,783.302799557722,22.3696420400469,1.6989813272377e-07,0.07
"9012",31.8917232581335,0.920103976724766,-7.21693452743213,NA,NA,"+",-0.168889816333578,NA,NA,0.119403681249651,0.131431021479356,NA,NA,NA,"+",9,-382.235025488278,783.303384309889,22.3702267922133,1.69848465834236e-07,0.088
"9258",-14.4547436910237,1.18968812643499,NA,NA,0.757630555769271,NA,-0.143518271590671,NA,NA,NA,NA,0.254543114273147,NA,NA,"+",7,-384.396593385794,783.306948239478,22.3737907218025,1.6954607135588e-07,0.07
"11402",-29.0215029345281,0.877741686737036,NA,NA,1.74362535479837,NA,NA,NA,0.104145834463278,NA,NA,0.323779616848513,2.56479608617795,NA,"+",8,-383.323220389701,783.310035249449,22.3768777317732,1.69284578009551e-07,0.079
"10842",-28.4115267851238,0.821895568083379,NA,NA,1.85122855813157,"+",NA,"+",NA,NA,0.127016657739095,NA,2.59104566893327,NA,"+",9,-382.239129496043,783.311592325419,22.3784348077434,1.69152834825475e-07,0.088
"11530",-29.5236304667208,0.854668468417387,NA,NA,1.77009330867361,NA,NA,NA,NA,0.113543167920127,NA,0.314207889161555,2.71007032001168,NA,"+",8,-383.32405468365,783.311703837347,22.3785463196712,1.69143403809043e-07,0.079
"9869",-5.78105797690012,NA,NA,0.418148846823268,0.2662835729783,NA,NA,NA,0.058502610193944,NA,0.0506641557864542,-0.6376182157711,NA,NA,"+",8,-383.325535913982,783.31466629801,22.3815087803349,1.68893048931278e-07,0.079
"8844",27.9552249697493,0.88496492933386,-7.60723654411697,NA,1.26366965521549,NA,NA,NA,0.0691732854318106,NA,0.090846363065138,NA,NA,NA,"+",8,-383.325892984665,783.315380439376,22.3822229217003,1.68832752940599e-07,0.079
"10562",-14.9053018306611,0.801907811545648,NA,NA,NA,NA,NA,"+",NA,0.122569914826945,NA,NA,1.72512126662372,NA,"+",7,-384.400850254205,783.3154619763,22.3823044586247,1.68825870029194e-07,0.07
"10507",21.962090723971,NA,-7.9858276048616,NA,1.58420188134609,NA,NA,NA,NA,0.115377444171855,NA,NA,2.58823802094216,NA,"+",7,-384.40132855148,783.31641857085,22.3832610531748,1.68745140383527e-07,0.07
"8463",54.7304615501779,NA,-11.9143538259164,0.194914381158528,1.42603299814765,NA,NA,NA,NA,0.0363567576239281,NA,NA,NA,NA,"+",7,-384.403285276262,783.320332020414,22.3871745027387,1.68415275418227e-07,0.07
"12549",0.128947426633011,NA,NA,0.296980807176401,NA,NA,NA,NA,NA,0.0327387809581267,NA,NA,NA,-2.16267856238316,"+",6,-385.468629029708,783.320819703251,22.3876621855758,1.68374213805033e-07,0.061
"9437",-3.76791983277765,NA,NA,0.469338314966446,-0.20565224256946,"+",NA,"+",0.0702304611931761,NA,NA,-0.601962637364197,NA,NA,"+",9,-382.243848802624,783.321030938581,22.3878734209051,1.68356431452866e-07,0.088
"10626",-13.7674355417139,0.763723020426611,NA,NA,NA,NA,NA,NA,0.0780479829780555,0.090380643638024,NA,NA,1.4352260998959,NA,"+",7,-384.404815402051,783.323392271992,22.3902347543162,1.68157775915646e-07,0.07
"9997",-5.76128655668067,NA,NA,0.412977733256492,0.275577869951706,NA,NA,NA,NA,0.0608803034393574,0.065384001286829,-0.646118996632442,NA,NA,"+",8,-383.330299178939,783.324192827924,22.3910353102485,1.68090479532638e-07,0.079
"9685",-4.84260482814149,NA,NA,0.46450156172127,NA,"+",NA,"+",0.062230198980457,0.0207545960097786,NA,-0.596515358000828,NA,NA,"+",9,-382.245855791272,783.325044915877,22.3918873982014,1.68018880849509e-07,0.088
"10530",-13.5670693332987,0.728002269347719,NA,NA,NA,NA,-0.0945080652406041,NA,NA,0.119452278037044,NA,NA,1.44054627487574,NA,"+",7,-384.409019152277,783.331799772443,22.3986422547677,1.67452366348802e-07,0.07
"11297",-19.8780265534008,NA,NA,NA,NA,NA,-0.221466094930075,NA,NA,NA,NA,0.259377928149174,3.54691571777618,NA,"+",6,-385.474315071413,783.332191786661,22.3990342689857,1.67419547711023e-07,0.061
"8988",28.060774883877,0.95755688051527,-7.70133374284026,NA,1.2574084905181,"+",NA,NA,NA,0.111999357053271,0.12189250691595,NA,NA,NA,"+",9,-382.251758501847,783.336850337027,22.4036928193516,1.6703003533027e-07,0.088
"10522",-21.9584265417031,0.697780115447009,NA,NA,1.17502653714048,"+",NA,NA,NA,0.116707012101973,NA,NA,2.02349851296512,NA,"+",8,-383.337171140591,783.337936751228,22.4047792335525,1.66939328067733e-07,0.079
"5040",18.5022208478644,1.69297436302905,-5.23536585835724,0.542413315265254,0.0506930187417343,NA,-0.186998897337501,NA,0.127440211684021,0.0932871335909703,0.0720868777828098,NA,NA,-1.18424864407715,NA,11,-380.0525919361,783.338828732012,22.4056712143366,1.66864891331627e-07,0.105
"13199",97.3750662883588,NA,-17.2002930668073,0.353016334016353,0.688472925655625,NA,NA,NA,0.0439176041290605,0.0414269497023692,0.0565355590716616,NA,NA,-3.50823727090138,"+",10,-381.158126469805,783.339508753563,22.4063512358879,1.66808165114809e-07,0.097
"8319",61.4136923501107,NA,-12.1539659315935,0.296852539141438,0.2596372239994,"+",-0.177408856763868,"+",NA,NA,NA,NA,NA,NA,"+",9,-382.254036558041,783.341406449416,22.4082489317407,1.66649964599219e-07,0.088
"4848",22.0048957470394,1.61035067369588,-5.67483598115473,0.576467392694323,-0.0863010230032746,NA,-0.162299302183317,"+",0.162092649947579,NA,0.0543585328027415,NA,NA,-1.20650007634647,NA,11,-380.053939845205,783.341524550223,22.4083670325472,1.66640124142152e-07,0.105
"8451",56.7935434483414,NA,-10.8163283937025,NA,NA,NA,NA,NA,NA,0.0738036592647036,NA,NA,NA,NA,"+",5,-386.534939534926,783.34260634258,22.4094488249042,1.66550013508263e-07,0.053
"9461",-4.8632240082781,NA,NA,0.464663383107933,NA,"+",-0.00899078488968755,"+",0.0686919018646843,NA,NA,-0.589479324337859,NA,NA,"+",9,-382.254981988122,783.343297309577,22.4101397919011,1.66492483165394e-07,0.088
"11012",17.4589717855789,0.746095841562708,-5.38017311590721,NA,NA,NA,NA,NA,NA,0.139202124794317,0.110108580793161,NA,1.23475309224552,NA,"+",8,-383.342577385576,783.348749241198,22.4155917235227,1.66039248380458e-07,0.079
"10521",-26.0330157871559,NA,NA,NA,1.38432705614104,"+",NA,NA,NA,0.120092635769606,NA,NA,3.48672681814504,NA,"+",7,-384.418525504088,783.350812476066,22.4176549583901,1.65868047719121e-07,0.07
"9106",-9.78630292879544,1.11868845586004,NA,NA,NA,"+",NA,NA,0.0333277609993931,0.103069967146635,0.114213386105717,NA,NA,NA,"+",8,-383.34696178005,783.357518030146,22.4243605124705,1.65312860366812e-07,0.079
"12426",-17.734752302289,1.10957077262502,NA,NA,1.13284733657069,NA,NA,NA,0.0989519529406872,NA,NA,NA,NA,0.878233121266911,"+",7,-384.422137558982,783.358036585854,22.4248790681784,1.65270003959243e-07,0.07
"11338",-32.371893900313,0.902706756484273,NA,NA,2.15962797897633,NA,NA,"+",NA,NA,NA,0.290380175403218,2.93775334555503,NA,"+",8,-383.347745515056,783.359085500159,22.4259279824835,1.65183349648788e-07,0.079
