"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Eucalyptus wyolensis.tif",5,4.53006862809523e-05,1.48856720059998,-0.923692269398736,-0.739141663621269,18.8608814239502,109.852342224121,25.4617771148682,11.3695447921753,193.946859741211,10.9048414230347,56.1322250366211,42.1044662475586,0.114883399754763,190.818042755127,3.08961091041565,72.6515419006348,14.1677774429321
"Eucalyptus xanthonema.tif",47,0.142204163313546,0.872744167602646,-0.350796324876808,-0.544168570788107,15.58863585046,83.7992189285603,20.4056345757018,10.9247390462997,459.380719773313,42.5368326065388,183.598329746977,56.3366529586467,0.207494561342483,195.981489059773,16.9929492245329,69.6650353289665,15.5681668443883
"Eucalyptus xerothermica.tif",60,0.740673452985986,2.05973422583707,-1.0532579908632,1.34259493510315,25.1300297737122,103.586723740896,31.2115277926127,17.510004456838,316.895333862305,85.2831906636556,205.675634638468,7.59904520114263,0.282022574031726,93.8994992574056,11.3414251772894,74.4367907312181,13.8503962198893
"Eucalyptus yalatensis.tif",140,0.322529652191462,0.994448946114628,-0.599266085854647,-0.549399690037154,17.3112637247358,77.4113336426871,22.1016956465585,12.2383445399148,317.989456612723,34.4792617116656,123.515592629569,43.3947080612183,0.146146418393723,188.598763506753,11.8898730940762,74.9701870100839,15.8334884166718
"Eucalyptus yarraensis.tif",44,0.299381178699113,-0.165714779619038,0.753680473707611,-0.122136807637682,13.4757954207334,72.3183746337891,18.8701317960566,8.53860508311879,751.07441850142,20.6772754409096,239.592201579701,129.342585303567,0.524353287775408,186.86589345065,36.3210338462483,59.567880933935,17.8402687527917
"Eucalyptus yarriambiack.tif",1,NA,1.45697945074808,-0.850698315477654,-0.904420330925755,15.5522327423096,96.2613906860352,22.5522003173828,9.02613925933838,375.170776367188,23.7388248443604,117.954528808594,64.0004348754883,0.0543242543935776,200,5.65803015232086,78.2719917297363,12.4041397571564
"Eucalyptus yilgarnensis.tif",182,0.166781171228105,1.43157356145873,-0.821538128590028,-0.302062413482932,18.6126447195535,104.240873818869,25.6853931657561,11.3253414133093,288.388337020036,36.5409524990962,115.509296396276,40.4902209082803,0.106141252049173,168.558243279929,7.7186010653501,70.7606584213592,14.1834493089508
"Eucalyptus youmanii.tif",74,0.991362556944189,0.453861318156109,0.520317436845626,0.38126968132882,14.7600659679722,91.7382308341361,20.3902147396191,8.05307700827315,823.293538686391,33.5925832181363,316.613212379249,126.059592788284,0.667817265399404,175.081523921039,23.6722377893087,61.9355852797225,15.8887530436387
"Eucalyptus youngiana.tif",131,0.452399891443482,1.60470368622685,-0.945079317641491,-0.314687462527421,20.012826861316,111.135898619208,27.2949734462127,11.7669990262912,222.799492290002,27.1094082475619,78.2816691799018,34.7503419104423,0.114490134470904,166.909688310162,3.54842696079164,71.0433846199482,13.9120214616373
"Eucalyptus yumbarrana.tif",52,0.0466659289113177,1.32923799834945,-0.893228845479584,-0.434079730104719,17.8692816954393,95.7877970475417,24.0001738621638,11.4066770993746,269.532423459567,32.9726041463705,100.723371212299,37.9764993374164,0.130621226970106,180.485804246022,6.57739421954522,75.1091896570646,14.8482590501125
"Eucalyptus zopherophloia.tif",17,0.135253832943538,1.58766262942714,-0.433750983186113,0.0188506857593044,20.7356835533591,74.7671822940602,26.4644793342142,15.343903092777,405.082587747013,84.4487057854147,247.589412913603,18.5690935078789,0.274896136320689,172.918208402746,10.2106737108792,69.6824485554415,14.9727525009828
"Eugenia abunan.tif",2,NA,0.825041831554641,2.91176322937327,-0.612018720004503,25.3846473693848,55.7385635375977,26.1215772628784,24.5107803344727,1720.60266113281,55.7389259338379,696.635009765625,96.543830871582,0.0976807400584221,199.311204910278,25.9921233654022,42.4437837600708,18.6831846237183
"Eugenia acapulcensis.tif",156,25.3740024633777,1.25420619913954,2.5690356492192,1.19432346274965,24.3129274172661,58.4871151141631,25.942202543601,22.3411885041457,1876.74778943184,70.3740481596727,923.371786459898,109.454616461045,0.941238927271349,166.937635488999,46.1976387821711,60.4091853422996,15.5576260538183
"Eugenia acrantha.tif",1,NA,0.751041767913185,2.05760971825286,0.491421382170227,26.2045345306396,25.2622966766357,28.1045341491699,24.2045249938965,1110.92895507812,45.2612724304199,447.690612792969,136.077575683594,1.05142724514008,186.693176269531,60.8905696868896,61.3899621963501,16.1210820674896
"Eugenia aequatoriensis.tif",2,NA,0.5669126313495,0.951283348934586,1.74002356798706,17.6259498596191,79.8693923950195,18.3826818466187,17.3259072303772,892.952941894531,81.8501281738281,645.143035888672,55.4659366607666,1.51067739725113,179.090030670166,42.9076843261719,57.4307532310486,17.8808240890503
"Eugenia aeruginea.tif",25,1.16208105041563,1.29417877381178,2.45380879169475,0.552440363129874,25.1142218780518,57.3916146850586,26.9144094085693,22.5782190704346,1804.6698046875,56.1902340698242,835.844943847656,138.073627929687,0.368976254314184,157.332535629272,40.4490415128072,64.8825001271566,15.5539004484812
