"","genus","Family","most_common_life_form","fm_scoring_fruit","seed.min","seed.max","fm_scoring_seed_number","seed.length.min","seed.length.max","seed.width.min","seed.width.max","fm_scoring_pollination1","fm_scoring_pollination2","fm_scoring_corolla_diam","n_points","Vol","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap","closed_canopy","open_canopy","main_habitat","cutoff_40","cutoff_60","age","n_species","div_rate_eps0","div_rate_eps0.5","div_rate_eps0.9","seed.length.mean","niche_through_time"
"Melastomataceae_Miconia","Miconia","Melastomataceae","woody","Fleshy",25,300,5.09067800176979,0.45,3,0.4,1.5,"insects","biotic",2.62103882411258,9870,5.69558554893007,5.69081164746895,4.1018369785714,5.69552606202223,5.68512882533161,7.59659744794335,3.96579032090794,6.74452530805797,5.24587747997894,-0.237562543195065,5.24840600666258,3.68362212340846,3.95263578802809,2.83556276372516,0.85,0.15,"closed","closed","closed",16.68,1927,0.453,0.412,0.316,0.545227050483323,2.88137515199947
"Melastomataceae_Microlicia","Microlicia","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,0.8,0.3,0.5,"insects","biotic",2.94443897916644,672,2.99966255455134,5.68970558410212,4.32326389348786,5.69573387008582,5.68183000118847,7.24896222225392,4.30400603731477,6.60256741182829,3.92484338473908,-0.668944449281903,5.28495489099406,3.16979374481924,3.98332236070364,2.78851481263402,0.2,0.8,"open","open","open",5.72299999999998,190,0.917,0.797,0.523,-0.51082562376599,1.25516941112438
"Myrtaceae_Micromyrtus","Micromyrtus","Myrtaceae","woody","Dry",1,1,0.405465108108164,1.2,1.2,NA,NA,NA,NA,1.50407739677627,1076,2.9763574182211,5.67804114208326,4.6055187228785,5.70110353009372,5.65229859962299,6.07117906600893,3.70188877802327,5.18070643395427,4.05973845383471,-1.59239632444434,5.12874758415405,2.3754841034369,4.23401249750859,2.65597291712358,0.24,0.76,"open","open","open",28.11,52,0.141,0.117,0.064,0.182321556793955,-0.359767966697344
"Myrtaceae_Mitrantia","Mitrantia","Myrtaceae","woody","Dry",1,2,0.693147180559945,6,8,NA,NA,NA,NA,0.916290731874155,4,-6.13217831733441,5.69378336585649,3.57901646843858,5.70180951339943,5.68321017425401,7.78489891803984,4.46779612312323,7.28117290002318,4.7934309904691,0.0802489505697374,4.96799926671327,3.86524948965086,3.99263002193985,2.86630741282176,1,0,"closed","closed","closed",49.049,1,0,0,0,1.94591014905531,-10.0249981157781
"Melastomataceae_Monochaetum","Monochaetum","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,0.7,0.25,0.4,"insects","biotic",2.65675690671466,461,4.91252111270824,5.67154273575097,4.18034021292501,5.67423484868343,5.6678391292986,7.47569587306213,3.93390828079887,6.62333397468687,5.102451356149,0.895019049934663,5.10711571043292,4.27084975903644,4.01837771485729,2.8973054760502,0.92,0.08,"closed","closed","closed",5.63799999999999,56,0.714,0.594,0.332,-0.59783700075562,3.18299172001632
"Melastomataceae_Monolena","Monolena","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.9,0.9,0.9,0.9,"insects","biotic",2.9704144655697,211,4.06359313037756,5.68997282354237,3.94560595201424,5.69164306811163,5.68726306631055,8.09477136725894,3.35203213362533,7.01432608378004,6.2294664047696,0.557863797610478,5.21930363615537,4.31742005687063,3.94244001930327,2.82145984925516,0.99,0.01,"closed","closed","closed",30.215,16,0.092,0.071,0.03,-0.105360515657826,0.655254640564042
"Melastomataceae_Mouriri","Mouriri","Melastomataceae","woody","Fleshy",1,12,3.62434093297637,6.4,18,2,15,"insects","biotic",2.53369681395743,1914,4.29272347032536,5.69746823691199,4.0321842539547,5.70152844954082,5.69317821520402,7.65836251386562,4.0214379477227,6.82601309884402,5.23571313374901,-0.985983665107735,5.2831576419966,3.5101390192579,3.91687242183738,2.84398239023249,0.79,0.21,"closed","closed","closed",21.928,105,0.212,0.181,0.111,2.50143595173921,1.20495911132487
"Myrtaceae_Myrceugenia","Myrceugenia","Myrtaceae","woody","Fleshy",1,10,1.70474809223843,0.6,7,0.5,5.2,"insects","biotic",2.52572864430826,623,3.7175501714353,5.67301766745852,4.29239285366326,5.68628300145249,5.65820403646329,7.37185818339842,3.72994863984142,6.44745995113261,5.37616326893658,-0.278705012330121,5.21414003073981,3.7175987883852,3.96334087183479,2.9185724150141,0.87,0.13,"closed","closed","closed",52.291,60,0.078,0.065,0.037,1.33500106673234,-0.239274100697383
"Myrtaceae_Myrcia","Myrcia","Myrtaceae","woody","Fleshy",1,6,1.25276296849537,2.5,3.5,2,3,"insects","biotic",0.262364264467491,6994,5.42433988174761,5.69213504472903,4.142403710708,5.6976599272905,5.68549294666782,7.51600759987361,3.99012390794147,6.68536912334643,5.13571783508005,-0.535089934742578,5.27028980099021,3.51308260932998,3.95423839049928,2.83416074845237,0.67,0.33,"closed","closed","closed",40.225,769,0.165,0.148,0.108,1.09861228866811,1.72985118886916
"Myrtaceae_Myrcianthes","Myrcianthes","Myrtaceae","woody","Fleshy",1,4,0.916290731874155,5,30,2,10,"insects","biotic",2.83321334405622,818,5.05635463280917,5.6742812355836,4.24206172018912,5.68190359671649,5.66479400152951,7.25010767059026,3.94391867657445,6.39198913879605,4.98383055232582,0.47791500589304,5.14152357835888,4.02491824044732,4.05648606550539,2.8951281272532,0.8,0.2,"closed","closed","closed",39.218,39,0.093,0.076,0.04,2.86220088092947,1.38721880773185
"Myrtaceae_Myrciaria","Myrciaria","Myrtaceae","woody","Fleshy",1,2,0.405465108108164,3,15,2,10,"insects","biotic",1.30833281965018,1482,4.51951028412908,5.69186331914243,4.16268323019895,5.69832691132207,5.6839023867217,7.43904828275025,3.97820770311292,6.61880862480148,5.07403165176056,-0.706434780490021,5.27511225786005,3.42015020694192,3.96698818180151,2.82678731297351,0.69,0.31,"closed","closed","closed",31.793,32,0.109,0.088,0.044,2.19722457733622,1.06026414436035
"Myrtaceae_Myrrhinium","Myrrhinium","Myrtaceae","woody","Fleshy",1,4,0.916290731874155,3,5,2.5,3,"insects","biotic",2.2512917986065,85,0.840738515898587,5.6727618009735,4.2915171929019,5.68726598984983,5.65617339522398,7.39510474135842,2.86559796173094,6.23032732051848,5.70046837919704,-0.612008348249327,5.26629322547079,3.50749493793676,3.95132964583612,2.9104421074405,0.87,0.13,"closed","closed","closed",39.164,3,0.028,0.018,0.005,1.38629436111989,-2.82701944159324
"Myrtaceae_Myrtastrum","Myrtastrum","Myrtaceae","woody","Fleshy",18,24,3.04452243772342,0.8,1,0.7,0.9,"insects","biotic",2.19722457733622,5,-6.13217831733441,5.69009181878843,2.90770630372542,5.6996515876916,5.67975085803866,7.49673530977335,3.66560054657117,6.56033285193924,5.41680154523508,-0.513431962088277,5.09793451214266,3.80973404554823,3.970836644281,2.88785653445157,1,0,"closed","closed","closed",60.613,1,0,0,0,-0.105360515657826,-10.2366877088554
"Myrtaceae_Myrtella","Myrtella","Myrtaceae","woody","Fleshy",2,6,1.38629436111989,1.8,3,1.2,2,"insects","biotic",2.19722457733622,7,-2.35502234153803,5.68642687314491,3.84524430023963,5.68768320353342,5.68495529256088,7.8895898030811,3.07698764216949,6.77123736801023,6.03270163055061,0.920913797984263,5.12230616127659,4.41360336242105,3.93417917116329,2.87478247912339,1,0,"closed","closed","closed",47.424,2,0.015,0.009,0.002,0.8754687373539,-6.21415077121165
"Myrtaceae_Myrteola","Myrteola","Myrtaceae","woody","Fleshy",5,12,2.14006616349627,1.5,2,1,1.8,"insects","biotic",-0.22314355131421,141,4.21654642463296,5.65873543252893,4.16711702356877,5.66133644905741,5.65435219792018,7.39420327440653,3.82253633162538,6.52427936892959,5.22091533020564,1.01895407328867,4.98899281648503,4.61691850114833,4.00208545221009,2.99376557351546,0.81,0.19,"closed","closed","closed",35.952,5,0.045,0.031,0.009,0.559615787935423,0.63436170918999
"Myrtaceae_Myrtus","Myrtus","Myrtaceae","woody","Fleshy",8,20,2.30258509299405,2,4,1,1.5,"insects","biotic",1.70474809223843,302,1.99635826694563,5.66977476840548,4.18450006617276,5.69741747874986,5.64565311189629,6.47190068660304,4.03108800015734,5.67619942810868,3.47406975837797,-0.377085470895619,5.27811519651803,3.7382928769101,4.23895994925534,2.78565793351153,0.04,0.96,"open","open","open",28.339,6,0.063,0.044,0.014,1.09861228866811,-1.34788068087924
"Myrtaceae_Neofabricia","Neofabricia","Myrtaceae","woody","Dry",8,12,2.63905732961526,2,2.5,NA,NA,"insects","biotic",3.2188758248682,84,0.152752975122606,5.70081830262987,4.04564108607207,5.70740385427286,5.69245946038446,7.23489368031927,4.68972098522184,6.88272216878699,2.85256416135298,-1.60740532190065,5.25640860520447,3.0957330442135,4.04568023679875,2.74174111765293,0,1,"open","open","open",34.705,3,0.032,0.02,0.005,0.810930216216329,-3.39413079366894
"Onagraceae_Neoholmgrenia","Neoholmgrenia","Onagraceae","herbaceous","Dry",32,80,4.02535169073515,0.7,1.3,NA,NA,"insects","biotic",1.79175946922805,120,0.261747915390663,5.64278287478495,4.71561360774932,5.6866046498723,5.6031966301236,5.74650715296091,3.64581207452665,4.82026872450301,3.49277321147926,-0.401729539072195,5.29628210863093,3.37115848603051,4.25998789456469,2.72227413909095,0.29,0.71,"open","open","open",12.766,2,0.054,0.032,0.007,0,-2.2850374714432
"Myrtaceae_Neomitranthes","Neomitranthes","Myrtaceae","woody","Fleshy",1,4,0.916290731874155,3.5,10,2.5,7.5,"insects","biotic",0.405465108108164,140,1.73321138704706,5.68541291102531,4.11806120973395,5.69589581734032,5.67361195666952,7.34876690758787,3.67455907739741,6.43212421697856,5.28332576712194,-0.123395295212307,5.26302307547862,3.49481615036873,3.95787473364796,2.88911854492441,0.92,0.08,"closed","closed","closed",17.444,13,0.147,0.112,0.045,1.90954250488444,-1.12578436293346
"Melastomataceae_Nepsera","Nepsera","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.8,0.9,0.5,0.6,"insects","biotic",1.74919985480926,218,2.11964637727903,5.70013186634262,3.80947589274097,5.70357520220835,5.69680914918913,7.84721272883673,3.88535408813003,6.9523134055781,5.61551752514166,-1.07868955462818,5.2893607334649,3.81766360592009,3.93039722918639,2.82338940117703,0.8,0.2,"closed","closed","closed",13.186,1,0,0,0,-0.162518929497775,-0.459509283412082
"Melastomataceae_Noterophila","Noterophila","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.5,0.75,0.35,0.5,"insects","biotic",2.19722457733622,167,1.85303587353971,5.69833823082012,4.09065566107707,5.70285628853671,5.69337391289886,7.52029897831779,4.22401805066195,6.82425399738863,4.51390102109478,-1.42004907638137,5.2935886119489,3.3580936879553,3.97291978256684,2.79222171145069,0.44,0.56,"open","open","closed",13.4,8,0.155,0.112,0.04,-0.470003629245736,-0.742218833417153
"Myrtaceae_Ochrosperma","Ochrosperma","Myrtaceae","woody","Dry",3,3,1.50407739677627,1.3,1.3,NA,NA,"insects","biotic",0.916290731874155,63,1.8531963365719,5.6768806243148,4.17713931001665,5.69270309300503,5.65840411592631,7.09786436109608,3.58269197417216,6.18006329093421,5.02156930369707,-0.959328774116402,5.13367290677573,3.5254203709328,4.05440584111623,2.95395291819269,0.9,0.1,"closed","closed","closed",38.498,6,0.047,0.033,0.011,0.262364264467491,-1.79740995532054
"Myrtaceae_Octamyrtus","Octamyrtus","Myrtaceae","woody","Fleshy",15,40,3.31418600467253,1.5,3,1,2,"insects","biotic",2.99573227355399,40,3.26741029439301,5.68435847658055,3.78936451013357,5.68567788759087,5.68171660668053,7.99048384272398,3.11106376690079,6.89683884922041,6.19520037634076,0.627793013961966,5.11341565783208,4.51677678178739,3.94505920180818,2.91018309645764,0.98,0.02,"closed","closed","closed",41.785,6,0.043,0.03,0.01,0.810930216216329,-0.465127129060392
"Onagraceae_Oenothera","Oenothera","Onagraceae","herbaceous","Dry",1,200,4.61015772749913,0.5,8,1.1,2.2,"insects","biotic",4.11903717481247,9248,5.31605715917743,5.65687864221629,4.62404073854115,5.69299120051954,5.61843149644854,6.53091502651205,3.81430198511583,5.61495246532382,4.48740317287899,-0.549389943860027,5.24804317305444,3.6171098445769,4.20564016892146,2.73327229676365,0.35,0.65,"open","open","open",8.04399999999998,221,0.671,0.585,0.39,1.44691898293633,3.23113068726703
"Penaeaceae_Olinia","Olinia","Penaeaceae","woody","Fleshy",1,1,0,6,10,5,10,"insects","biotic",1.7404661748405,61,2.45551651034467,5.67596620922844,4.47072016123253,5.68388692125958,5.66761605255716,7.06691432318515,4.33304549052693,6.48426856985622,3.78604255966053,0.265654297133519,5.24854437861995,3.79219648232818,4.05002519604626,2.8213359884776,0.37,0.63,"open","open","open",33.068,14,0.08,0.061,0.025,2.07944154167984,-1.04304953704575
"Melastomataceae_Opisthocentra","Opisthocentra","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.5,0.7,0.2,0.3,"insects","biotic",2.07944154167984,16,-2.29038000469657,5.69579776659741,3.68813192327174,5.69730316934196,5.6933907972807,8.0503069539111,3.33144054242991,7.03478992827803,6.19669540785536,-3.04648673591919,5.29651945085458,3.54182210991506,3.7930614029663,2.96724064355242,1,0,"closed","closed","closed",46.693,1,0,0,0,-0.510825623765991,-6.13397426520274
"Melastomataceae_Osbeckia","Osbeckia","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.35,0.9,NA,NA,"insects","biotic",3.63758615972639,558,4.03461245986539,5.68670507359757,4.25138900059538,5.70509269503498,5.66428528411949,7.29417486354422,4.40313255706367,6.7453243586156,4.21048849463937,-0.578432048681195,5.21942681405308,3.54722664856033,4.07316104764597,2.79648974716519,0.61,0.39,"closed","closed","closed",12.02,53,0.33,0.274,0.152,-0.470003629245736,1.54804053075833
"Melastomataceae_Ossaea","Ossaea","Melastomataceae","woody","Fleshy",100,100,4.60517018598809,0.8,1.2,0.5,0.7,"insects","biotic",2.2082744135228,25,0.864488415226892,5.68111599888623,4.13742262806259,5.69328320641876,5.66772219543614,7.42915999870036,3.39899052380147,6.42405624552588,5.55096456057851,-0.195556921093372,5.25320250822204,3.54304441285806,3.9645680117486,2.8931577739147,1,0,"closed","closed","closed",4.08399999999999,8,0.509,0.368,0.13,0,-0.542588485075525
"Myrtaceae_Oxymyrrhine","Oxymyrrhine","Myrtaceae","woody","Dry",20,40,3.40119738166216,0.6,0.8,0.3,0.5,"insects","biotic",2.07944154167984,32,-1.28884273104435,5.67016632938535,4.3815960161317,5.68756155425725,5.65289075846986,6.17490549809229,3.83105000926744,5.35864809568597,3.99353169613168,-1.5752570026415,5.2651196490447,2.92516845371115,4.22320786035418,2.75571893758898,0,1,"open","open","open",17.416,4,0.08,0.053,0.015,-0.356674943938732,-4.1462320549766
"Melastomataceae_Oxyspora","Oxyspora","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.7,1,NA,NA,"insects","biotic",2.63905732961526,186,3.62752122611412,5.68383145024948,4.11396934591782,5.6951956401326,5.6686505933971,7.68946414753575,4.00868632743994,6.88922695782111,5.43608472272458,-0.235924248746311,5.1900955386866,4.08265979199577,3.9816825389834,2.86742291477881,0.96,0.04,"closed","closed","closed",26.393,38,0.138,0.113,0.059,-0.162518929497775,0.354422402635877
"Melastomataceae_Pachyloma","Pachyloma","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.9,1,0.6,0.7,"insects","biotic",3.11351530921037,106,1.59963831652346,5.69643117053798,3.751696624482,5.69816555722411,5.69372367881966,7.99363666693706,3.66805970985855,7.082236902395,5.94238047017406,-1.80471462648188,5.29174141001002,3.80484207323114,3.82608482982708,2.91447207527687,1,0,"closed","closed","closed",22.166,4,0.063,0.041,0.012,-0.0512932943875506,-1.49892126683
"Lythraceae_Pehria","Pehria","Lythraceae","woody","Dry",50,50,3.91202300542815,0.7,0.9,0.3,0.5,"insects","biotic",2.39789527279837,41,0.879077014254732,5.69376961924742,4.16366393461494,5.69868018659133,5.68954975465498,7.27895705172159,4.28940154914925,6.59049345871924,4.15436563386283,-0.398311881540104,5.19389211004996,3.35087390884515,4.08780687954734,2.66435788647508,1,0,"closed","closed","closed",11.847,1,0,0,0,-0.22314355131421,-1.59299765671789
"Lythraceae_Pemphis","Pemphis","Lythraceae","woody","Dry",15,20,2.86220088092947,2.5,3,1.7,2,"vertebrates","biotic",2.67414864942653,68,2.2068068406931,5.70040750681521,3.51849788715601,5.70636005345819,5.69268378714376,7.51388763503936,4.31120319382106,6.84148303691541,5.0302223952721,-1.29731209411206,5.23961092110681,3.97349498114291,4.03726192417528,2.8337625252407,0.4,0.6,"open","open","closed",47.643,1,0,0,0,1.01160091167848,-1.65692887410352
"Penaeaceae_Penaea","Penaea","Penaeaceae","woody","Dry",4,4,1.38629436111989,2,5,0.8,2,"insects","biotic",0.405465108108164,12,-0.718683447088145,5.66892098896768,4.02548845133622,5.68223015360929,5.65563827328233,6.62914535354182,3.94585604660884,5.80558831721098,4.35759784273709,-0.470406338704352,5.10470370128167,3.52858428196327,4.1670588758039,2.92805496451967,0,1,"open","open","open",10.186,27,0.324,0.259,0.126,1.25276296849537,-3.03969767555056
"Myrtaceae_Pericalymma","Pericalymma","Myrtaceae","woody","Dry",3,3,1.50407739677627,1.2,2,NA,NA,"insects","biotic",2.35137525716348,124,-0.111761368769712,5.66961837108629,4.16928867175898,5.68560594376046,5.65499957023386,6.73493791881167,4.26219108335587,6.12119993079973,3.88972365961943,-1.24514986102683,5.28847654338088,3.42447139241981,4.10093399632002,2.87760006410311,0,1,"open","open","open",20.976,6,0.085,0.06,0.019,0.470003629245736,-3.15514029579106
"Melastomataceae_Phainantha","Phainantha","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,2,2,2,2,"insects","biotic",2.07944154167984,31,1.63387485991757,5.6864373377968,4.1491952426539,5.68887449436269,5.68314688637659,7.70944122766043,3.5359647174867,6.69817243888619,5.69595467601393,0.234284362742795,5.23207810311911,4.05626827076116,3.92405587823737,2.81542033550263,0.89,0.11,"closed","closed","closed",37.318,5,0.043,0.029,0.009,0.693147180559945,-1.98560092405749
"Melastomataceae_Phyllagathis","Phyllagathis","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.3,2,NA,NA,"insects","biotic",3.04452243772342,118,2.90463261531128,5.68418069958391,4.11157286341759,5.70265485598628,5.66209993165894,7.59791580705993,3.9207532538136,6.73937255181754,5.42412579664761,-0.310346054929749,5.23918261879777,3.95289155019756,4.00314968185412,2.84216868715047,0.92,0.08,"closed","closed","closed",24.701,78,0.176,0.149,0.088,0.139761942375159,-0.302211113333079
